brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
10582.0,for_sale,169900.0,2.0,2.0,,1531604.0,Simsbury,Connecticut,6070.0,1110.0,2008-12-22
69833.0,for_sale,264800.0,2.0,2.0,1.2,1520923.0,New Hartford,Connecticut,6057.0,1396.0,2008-07-31
48460.0,for_sale,27500.0,,,0.31,1870722.0,Pittsfield,Massachusetts,1201.0,,
65658.0,for_sale,75000.0,,,0.84,1876521.0,Clarksburg,Massachusetts,1247.0,,
100419.0,for_sale,339900.0,4.0,2.0,0.37,296430.0,Bristol,Connecticut,6010.0,2352.0,2013-05-28
107912.0,for_sale,375000.0,2.0,3.0,,1156984.0,Williamstown,Massachusetts,1267.0,1893.0,2003-05-15
51868.0,for_sale,450000.0,4.0,3.0,1.62,919863.0,Canton,Connecticut,6019.0,2893.0,2020-01-13
10554.0,for_sale,479900.0,4.0,3.0,0.71,821277.0,Avon,Connecticut,6001.0,2341.0,2011-07-13
10571.0,for_sale,400000.0,4.0,3.0,0.35,1010584.0,Simsbury,Connecticut,6070.0,1856.0,
34765.0,for_sale,399900.0,4.0,3.0,0.57,1137946.0,Simsbury,Connecticut,6070.0,2000.0,2018-07-19
33714.0,for_sale,299900.0,3.0,2.0,0.34,764597.0,Plainville,Connecticut,6062.0,1372.0,
22611.0,for_sale,799900.0,5.0,5.0,1.2,1566984.0,Simsbury,Connecticut,6070.0,3856.0,2012-07-03
107950.0,for_sale,699900.0,4.0,4.0,0.74,1565050.0,Avon,Connecticut,6001.0,3400.0,2002-10-08
22611.0,for_sale,249000.0,2.0,2.0,,598351.0,Avon,Connecticut,6001.0,1431.0,2013-06-13
7905.0,for_sale,285000.0,6.0,3.0,0.26,1295670.0,Pittsfield,Massachusetts,1201.0,2800.0,2007-06-12
22611.0,for_sale,1299000.0,4.0,6.0,2.13,983383.0,Farmington,Connecticut,6032.0,5460.0,2010-08-03
44716.0,for_sale,1199000.0,4.0,4.0,3.5,1165174.0,Avon,Connecticut,6001.0,4632.0,2017-06-14
52829.0,for_sale,217000.0,3.0,1.0,0.63,1448450.0,Simsbury,Connecticut,6092.0,1110.0,
51868.0,for_sale,159000.0,2.0,1.0,0.21,916881.0,Plainville,Connecticut,6062.0,834.0,
19428.0,for_sale,237500.0,2.0,2.0,0.46,724837.0,Farmington,Connecticut,6085.0,768.0,2013-02-27
10554.0,for_sale,475000.0,4.0,4.0,0.65,1011503.0,Farmington,Connecticut,6032.0,2743.0,1997-07-01
11836.0,for_sale,175000.0,6.0,3.0,0.34,1058072.0,Pittsfield,Massachusetts,1201.0,2943.0,
11836.0,for_sale,399900.0,12.0,12.0,0.3,661820.0,Pittsfield,Massachusetts,1201.0,6803.0,
10587.0,for_sale,379900.0,3.0,3.0,0.94,1670212.0,Bloomfield,Connecticut,6002.0,2222.0,2018-09-13
10571.0,for_sale,395000.0,3.0,3.0,1.0,423858.0,Simsbury,Connecticut,6070.0,2180.0,2012-07-20
51868.0,for_sale,400000.0,3.0,3.0,1.14,733107.0,Simsbury,Connecticut,6070.0,2219.0,2018-04-12
108004.0,for_sale,259900.0,3.0,2.0,,763999.0,Farmington,Connecticut,6032.0,1518.0,2016-04-15
22611.0,for_sale,499000.0,4.0,3.0,0.84,1773958.0,Avon,Connecticut,6001.0,2614.0,1997-07-28
94287.0,for_sale,549000.0,4.0,2.0,0.41,1336621.0,Williamstown,Massachusetts,1267.0,1545.0,2006-04-07
10582.0,for_sale,374900.0,2.0,4.0,,1447449.0,Simsbury,Connecticut,6070.0,1780.0,2020-10-05
107912.0,for_sale,400000.0,4.0,2.0,0.48,1708309.0,Avon,Connecticut,6001.0,1729.0,2019-05-23
51868.0,for_sale,125000.0,,,2.26,221593.0,Canton,Connecticut,6019.0,,2015-01-12
10544.0,for_sale,1200000.0,4.0,6.0,4.95,1418017.0,Avon,Connecticut,6001.0,5468.0,
10571.0,for_sale,650000.0,4.0,5.0,1.5,1405829.0,Bloomfield,Connecticut,6002.0,3004.0,2006-06-29
107912.0,for_sale,279000.0,,,9.54,764849.0,Avon,Connecticut,6001.0,,
107912.0,for_sale,349000.0,,,4.01,387435.0,Avon,Connecticut,6001.0,,
10571.0,for_sale,325000.0,3.0,3.0,2.09,1438127.0,Simsbury,Connecticut,6092.0,1307.0,1987-10-01
22541.0,for_sale,55000.0,1.0,1.0,,481930.0,Plainville,Connecticut,6062.0,540.0,2005-04-14
15366.0,for_sale,349900.0,4.0,3.0,1.9,1667846.0,Canton,Connecticut,6019.0,2384.0,
22611.0,for_sale,249000.0,2.0,1.0,0.37,1335629.0,Canton,Connecticut,6019.0,893.0,
96464.0,for_sale,525000.0,4.0,3.0,2.0,271780.0,New Hartford,Connecticut,6057.0,2459.0,2015-06-29
102418.0,for_sale,309900.0,4.0,2.0,1.7,1010550.0,New Hartford,Connecticut,6057.0,1673.0,2018-07-09
22611.0,for_sale,249900.0,2.0,1.0,2.11,481339.0,Farmington,Connecticut,6085.0,864.0,
22541.0,for_sale,244900.0,4.0,2.0,0.32,1438093.0,Plainville,Connecticut,6062.0,1593.0,2017-06-26
10544.0,for_sale,229000.0,3.0,2.0,,1447603.0,Farmington,Connecticut,6085.0,1428.0,2018-08-01
65919.0,for_sale,315000.0,2.0,2.0,3.8,157264.0,Clarksburg,Massachusetts,1247.0,1215.0,1996-07-12
108004.0,for_sale,399900.0,2.0,2.0,0.66,1640761.0,Avon,Connecticut,6001.0,1824.0,2018-06-25
99199.0,for_sale,400000.0,4.0,4.0,0.61,331237.0,Simsbury,Connecticut,6070.0,2391.0,2012-07-02
22611.0,for_sale,539000.0,5.0,4.0,2.16,1450257.0,Canton,Connecticut,6019.0,3713.0,1987-02-23
52555.0,for_sale,199000.0,4.0,1.0,0.46,1192788.0,North Adams,Massachusetts,1247.0,1458.0,
10198.0,for_sale,589900.0,4.0,3.0,0.76,599052.0,Pittsfield,Massachusetts,1201.0,2582.0,2009-05-22
10198.0,for_sale,219900.0,7.0,4.0,0.29,1760901.0,Pittsfield,Massachusetts,1201.0,2532.0,
10571.0,for_sale,829900.0,4.0,4.0,1.45,1801751.0,Avon,Connecticut,6001.0,3300.0,
88638.0,for_sale,179900.0,7.0,4.0,0.91,1620408.0,North Adams,Massachusetts,1247.0,3225.0,
83418.0,for_sale,140000.0,3.0,1.0,0.16,1354370.0,Plainville,Connecticut,6062.0,912.0,2006-10-03
10582.0,for_sale,474000.0,3.0,3.0,1.3,1604808.0,Farmington,Connecticut,6032.0,2512.0,2006-01-13
107950.0,for_sale,589000.0,3.0,5.0,1.04,11278.0,Farmington,Connecticut,6085.0,3371.0,1993-08-18
105067.0,for_sale,345000.0,2.0,3.0,,1760490.0,Farmington,Connecticut,6032.0,2344.0,2005-07-29
70016.0,for_sale,347000.0,3.0,3.0,1.8,1293372.0,Clarksburg,Massachusetts,1247.0,2160.0,
22611.0,for_sale,269900.0,3.0,4.0,,1760731.0,Canton,Connecticut,6019.0,1638.0,2021-11-03
81777.0,for_sale,199900.0,2.0,2.0,,321360.0,Farmington,Connecticut,6032.0,1317.0,
40827.0,for_sale,575000.0,4.0,4.0,0.69,1229090.0,Farmington,Connecticut,6032.0,3096.0,2016-12-14
94228.0,for_sale,239900.0,3.0,2.0,0.47,562796.0,Plainville,Connecticut,6062.0,1130.0,2022-02-23
10582.0,for_sale,519900.0,4.0,5.0,2.01,107294.0,Avon,Connecticut,6001.0,2888.0,2002-01-16
84096.0,for_sale,160000.0,1.0,2.0,,1314158.0,Plainville,Connecticut,6062.0,1096.0,2006-02-28
33714.0,for_sale,339900.0,3.0,3.0,0.28,1451271.0,Farmington,Connecticut,6032.0,1132.0,2020-01-16
22611.0,for_sale,499000.0,4.0,3.0,1.02,1273645.0,Avon,Connecticut,6001.0,2380.0,1987-06-19
32015.0,for_sale,224500.0,1.0,1.0,1.33,1436248.0,New Hartford,Connecticut,6057.0,461.0,2019-07-24
10571.0,for_sale,699900.0,4.0,4.0,3.26,386398.0,Burlington,Connecticut,6013.0,3300.0,
8577.0,for_sale,69000.0,,,1.28,1121734.0,Clarksburg,Massachusetts,1247.0,,
51868.0,for_sale,400000.0,4.0,3.0,0.77,384917.0,Simsbury,Connecticut,6070.0,2468.0,2021-10-18
34588.0,for_sale,499000.0,3.0,3.0,,596389.0,Avon,Connecticut,6001.0,2638.0,2019-03-07
51868.0,for_sale,225000.0,3.0,1.0,0.3,504861.0,Bristol,Connecticut,6010.0,1056.0,2005-07-26
33503.0,for_sale,299900.0,3.0,2.0,0.28,252159.0,Bristol,Connecticut,6010.0,1094.0,1994-07-29
37185.0,for_sale,700000.0,4.0,3.0,0.45,508669.0,Williamstown,Massachusetts,1267.0,2822.0,2005-08-01
50010.0,for_sale,455000.0,3.0,2.0,,1088467.0,Hancock,Massachusetts,1237.0,1133.0,
16990.0,for_sale,199900.0,3.0,1.0,0.26,1192027.0,Bristol,Connecticut,6010.0,912.0,2010-04-14
94239.0,for_sale,229900.0,3.0,1.0,0.17,915372.0,Simsbury,Connecticut,6070.0,1248.0,1997-04-15
10198.0,for_sale,159900.0,4.0,2.0,0.22,1369405.0,Pittsfield,Massachusetts,1201.0,1870.0,2002-01-04
15424.0,for_sale,172900.0,2.0,1.0,0.15,1071456.0,Plainville,Connecticut,6062.0,884.0,
10554.0,for_sale,400000.0,4.0,3.0,1.0,1072453.0,Plainville,Connecticut,6062.0,2682.0,2014-04-01
107950.0,for_sale,329000.0,3.0,2.0,0.65,911227.0,Farmington,Connecticut,6032.0,1200.0,2019-07-30
22611.0,for_sale,419999.0,3.0,3.0,1.1,915456.0,Avon,Connecticut,6001.0,1806.0,2010-07-14
107912.0,for_sale,3200000.0,4.0,6.0,34.0,229320.0,Williamstown,Massachusetts,1267.0,7289.0,1999-11-12
10571.0,for_sale,995000.0,5.0,7.0,2.07,1121503.0,Simsbury,Connecticut,6092.0,5556.0,2016-06-21
22611.0,for_sale,375000.0,5.0,3.0,0.92,1620057.0,Simsbury,Connecticut,6089.0,2672.0,1998-08-07
23991.0,for_sale,1750000.0,7.0,5.0,2.61,332149.0,Avon,Connecticut,6001.0,4920.0,2017-02-28
37186.0,for_sale,175000.0,6.0,4.0,0.22,1229454.0,Pittsfield,Massachusetts,1201.0,2448.0,2002-08-12
51868.0,for_sale,639000.0,4.0,3.0,1.4,1448943.0,Farmington,Connecticut,6032.0,2866.0,
22611.0,for_sale,969900.0,5.0,5.0,1.94,350004.0,Farmington,Connecticut,6032.0,4547.0,1996-01-05
51868.0,for_sale,325000.0,3.0,2.0,0.26,1759150.0,Plainville,Connecticut,6062.0,1512.0,2007-02-01
33294.0,for_sale,329900.0,2.0,3.0,,388547.0,Plainville,Connecticut,6062.0,1490.0,2020-07-27
33714.0,for_sale,250000.0,4.0,2.0,0.21,984876.0,Plainville,Connecticut,6062.0,1827.0,2007-08-08
19428.0,for_sale,169900.0,2.0,2.0,1.67,1169897.0,Burlington,Connecticut,6013.0,1668.0,
22611.0,for_sale,185000.0,2.0,2.0,0.29,331039.0,Farmington,Connecticut,6085.0,912.0,
10571.0,for_sale,180000.0,3.0,1.0,0.41,892631.0,Simsbury,Connecticut,6070.0,1077.0,
69377.0,for_sale,119900.0,3.0,2.0,0.17,1245847.0,Pittsfield,Massachusetts,1201.0,1144.0,2007-09-06
51868.0,for_sale,390000.0,4.0,3.0,2.3,236428.0,Canton,Connecticut,6019.0,2608.0,2017-03-16
2099.0,for_sale,19900.0,,,2.93,1888706.0,Becket,Massachusetts,1223.0,,
107931.0,for_sale,205000.0,2.0,2.0,,597751.0,Avon,Connecticut,6001.0,1200.0,2018-03-02
10572.0,for_sale,199900.0,2.0,1.0,0.23,237701.0,Plainville,Connecticut,6062.0,798.0,2021-10-21
15366.0,for_sale,500000.0,5.0,5.0,2.66,822802.0,Bloomfield,Connecticut,6002.0,4097.0,
10571.0,for_sale,325000.0,4.0,3.0,1.99,1669303.0,Simsbury,Connecticut,6070.0,1758.0,
22611.0,for_sale,314900.0,3.0,3.0,0.87,1071575.0,Simsbury,Connecticut,6070.0,1640.0,
8577.0,for_sale,189000.0,2.0,1.0,,558605.0,Williamstown,Massachusetts,1267.0,713.0,2007-11-14
51868.0,for_sale,799000.0,4.0,6.0,1.94,1449998.0,Farmington,Connecticut,6032.0,3720.0,2006-04-17
10582.0,for_sale,899900.0,4.0,5.0,2.7,553921.0,Farmington,Connecticut,6032.0,4313.0,2017-08-29
107950.0,for_sale,1599000.0,5.0,6.0,4.71,985331.0,Canton,Connecticut,6019.0,6864.0,
4563.0,for_sale,1300000.0,5.0,5.0,43.2,508240.0,Williamstown,Massachusetts,1267.0,3392.0,
10544.0,for_sale,1195000.0,5.0,7.0,1.07,331702.0,Avon,Connecticut,6001.0,5148.0,2019-07-08
10571.0,for_sale,489900.0,3.0,3.0,,1446272.0,Avon,Connecticut,6001.0,2585.0,2003-05-28
10197.0,for_sale,159000.0,2.0,2.0,0.18,920577.0,Pittsfield,Massachusetts,1201.0,1455.0,1986-01-31
89095.0,for_sale,699999.0,6.0,6.0,1.86,1652989.0,Avon,Connecticut,6001.0,3674.0,1993-08-16
22611.0,for_sale,675000.0,4.0,4.0,0.47,916494.0,Farmington,Connecticut,6032.0,3100.0,2012-06-01
18342.0,for_sale,229900.0,2.0,3.0,,652386.0,Avon,Connecticut,6001.0,1334.0,2019-11-07
105067.0,for_sale,84900.0,3.0,1.0,0.24,1531558.0,Plainville,Connecticut,6062.0,1112.0,
96714.0,for_sale,126000.0,3.0,1.0,2.8,1340541.0,Clarksburg,Massachusetts,1247.0,1520.0,2009-02-17
10198.0,for_sale,213900.0,4.0,2.0,0.18,250179.0,Pittsfield,Massachusetts,1201.0,2023.0,2007-06-22
4563.0,for_sale,349000.0,4.0,2.0,1.1,1012288.0,North Adams,Massachusetts,1247.0,2379.0,
3357.0,for_sale,130000.0,2.0,2.0,,222051.0,Plainville,Connecticut,6062.0,1092.0,
108004.0,for_sale,419000.0,5.0,3.0,1.86,732981.0,Farmington,Connecticut,6032.0,2464.0,
105067.0,for_sale,379900.0,3.0,2.0,0.42,652491.0,Avon,Connecticut,6001.0,1650.0,2013-05-01
15520.0,for_sale,439000.0,3.0,3.0,0.21,603469.0,Farmington,Connecticut,6032.0,1901.0,2003-05-02
107912.0,for_sale,119900.0,1.0,1.0,,470619.0,Farmington,Connecticut,6085.0,706.0,2015-02-12
33503.0,for_sale,415990.0,3.0,3.0,2.41,1449580.0,Canton,Connecticut,6019.0,2318.0,2004-08-27
22611.0,for_sale,300000.0,3.0,2.0,0.77,268204.0,Canton,Connecticut,6019.0,1196.0,1997-07-10
10546.0,for_sale,359000.0,4.0,2.0,0.46,524714.0,Farmington,Connecticut,6032.0,1516.0,2019-02-15
22611.0,for_sale,309900.0,3.0,3.0,0.35,838699.0,Bristol,Connecticut,6010.0,1744.0,2016-12-28
22611.0,for_sale,2849900.0,6.0,9.0,4.64,115651.0,Avon,Connecticut,6001.0,9700.0,2009-06-01
51868.0,for_sale,135000.0,2.0,1.0,,116209.0,Farmington,Connecticut,6032.0,881.0,2016-09-01
15366.0,for_sale,350000.0,3.0,2.0,0.35,1669569.0,Bristol,Connecticut,6010.0,1190.0,2003-07-02
10582.0,for_sale,399900.0,4.0,2.0,0.46,893922.0,Farmington,Connecticut,6085.0,1824.0,
95190.0,for_sale,79900.0,,,1.3,1500619.0,Pittsfield,Massachusetts,1201.0,,
100419.0,for_sale,299900.0,2.0,4.0,,1137457.0,Avon,Connecticut,6001.0,1527.0,2018-08-30
33714.0,for_sale,185000.0,2.0,2.0,0.15,198520.0,Plainville,Connecticut,6062.0,864.0,2015-05-05
74001.0,for_sale,229000.0,3.0,1.0,0.11,1667916.0,North Adams,Massachusetts,1247.0,1548.0,1995-06-15
60033.0,for_sale,599000.0,4.0,4.0,3.34,1628489.0,Lee,Massachusetts,1238.0,3381.0,2008-07-28
10578.0,for_sale,185900.0,2.0,1.0,0.23,437789.0,Plainville,Connecticut,6062.0,1201.0,2014-10-27
86796.0,for_sale,429000.0,3.0,3.0,2.84,1653571.0,Farmington,Connecticut,6085.0,1880.0,
7905.0,for_sale,259900.0,2.0,1.0,0.27,1060772.0,Becket,Massachusetts,1223.0,1040.0,
10198.0,for_sale,199900.0,2.0,1.0,0.19,1645602.0,Pittsfield,Massachusetts,1201.0,1144.0,
22611.0,for_sale,499900.0,5.0,3.0,0.98,981604.0,Farmington,Connecticut,6032.0,2500.0,1987-10-19
91394.0,for_sale,299900.0,3.0,2.0,0.41,118336.0,Burlington,Connecticut,6013.0,1242.0,1990-07-03
7774.0,for_sale,384900.0,4.0,3.0,0.36,1369750.0,Bristol,Connecticut,6010.0,2400.0,2020-02-06
32105.0,for_sale,215000.0,3.0,1.0,0.17,1336016.0,Pittsfield,Massachusetts,1201.0,1166.0,
22611.0,for_sale,279900.0,4.0,3.0,1.36,1273016.0,Avon,Connecticut,6001.0,1892.0,
51868.0,for_sale,799000.0,4.0,4.0,2.0,1668376.0,Simsbury,Connecticut,6070.0,3723.0,2019-10-01
15366.0,for_sale,269900.0,2.0,3.0,,1033476.0,Avon,Connecticut,6001.0,1372.0,2014-12-18
108006.0,for_sale,149500.0,2.0,1.0,,59520.0,Farmington,Connecticut,6032.0,881.0,2018-03-16
10544.0,for_sale,439000.0,4.0,4.0,1.35,792588.0,Avon,Connecticut,6001.0,2512.0,2015-09-29
51868.0,for_sale,599000.0,4.0,3.0,1.2,437323.0,Avon,Connecticut,6001.0,2977.0,
51868.0,for_sale,150000.0,,,3.1,199417.0,Canton,Connecticut,6019.0,,
38705.0,for_sale,929995.0,5.0,5.0,1.83,1383611.0,Avon,Connecticut,6001.0,4642.0,2013-11-19
98733.0,for_sale,725000.0,8.0,8.0,0.92,387941.0,Simsbury,Connecticut,6089.0,4951.0,2001-04-16
107912.0,for_sale,1395000.0,7.0,7.0,1.16,6567.0,Farmington,Connecticut,6032.0,7180.0,2007-08-08
34588.0,for_sale,345000.0,3.0,3.0,,984641.0,Avon,Connecticut,6001.0,1300.0,2008-04-04
15366.0,for_sale,329000.0,4.0,2.0,0.34,1428479.0,Plainville,Connecticut,6062.0,1920.0,2000-06-20
10859.0,for_sale,149900.0,6.0,2.0,0.2,690177.0,Pittsfield,Massachusetts,1201.0,2664.0,
51868.0,for_sale,75000.0,2.0,1.0,,1447802.0,Farmington,Connecticut,6032.0,928.0,2005-09-23
10554.0,for_sale,1300000.0,3.0,4.0,1.85,602363.0,Farmington,Connecticut,6032.0,3005.0,
15366.0,for_sale,368000.0,3.0,3.0,1.04,197094.0,Burlington,Connecticut,6013.0,1702.0,2011-04-01
22611.0,for_sale,424900.0,3.0,3.0,1.69,692262.0,Avon,Connecticut,6001.0,2440.0,2018-05-29
19428.0,for_sale,775000.0,3.0,2.0,1.44,1120869.0,New Hartford,Connecticut,6057.0,1440.0,2008-05-05
10571.0,for_sale,24900.0,1.0,1.0,,1141377.0,Simsbury,Connecticut,6070.0,456.0,2003-10-31
12988.0,for_sale,249900.0,3.0,2.0,0.27,985480.0,Plainville,Connecticut,6062.0,1246.0,2015-11-02
39554.0,for_sale,345000.0,2.0,3.0,,433727.0,Farmington,Connecticut,6032.0,2030.0,2015-07-01
10554.0,for_sale,475000.0,3.0,3.0,,1310874.0,Farmington,Connecticut,6085.0,1596.0,2001-02-20
10582.0,for_sale,450000.0,4.0,4.0,,1667066.0,Avon,Connecticut,6001.0,1942.0,1989-12-29
69377.0,for_sale,784900.0,6.0,2.0,0.16,361133.0,Pittsfield,Massachusetts,1201.0,2220.0,2008-06-23
11836.0,for_sale,275000.0,8.0,4.0,0.42,1244502.0,Pittsfield,Massachusetts,1201.0,3752.0,2003-03-25
86588.0,for_sale,269000.0,8.0,6.0,0.12,419304.0,Pittsfield,Massachusetts,1201.0,3676.0,
10571.0,for_sale,819900.0,4.0,4.0,0.92,1698025.0,Avon,Connecticut,6001.0,3300.0,
48460.0,for_sale,169000.0,4.0,2.0,0.06,892843.0,Pittsfield,Massachusetts,1201.0,2045.0,
74001.0,for_sale,249900.0,4.0,2.0,0.93,1334387.0,Clarksburg,Massachusetts,1247.0,1404.0,2009-02-25
94287.0,for_sale,59900.0,2.0,1.0,1.0,888634.0,Clarksburg,Massachusetts,1247.0,672.0,1999-02-01
22611.0,for_sale,449000.0,3.0,3.0,1.91,243302.0,Plainville,Connecticut,6062.0,2456.0,2018-11-15
107951.0,for_sale,259900.0,3.0,2.0,0.69,47477.0,Simsbury,Connecticut,6089.0,1520.0,
22611.0,for_sale,374990.0,3.0,3.0,1.06,1801369.0,Bloomfield,Connecticut,6002.0,2408.0,2010-04-06
41392.0,for_sale,599000.0,4.0,2.0,0.5,1272004.0,Pittsfield,Massachusetts,1201.0,1610.0,
51868.0,for_sale,399000.0,3.0,2.0,0.35,563103.0,Farmington,Connecticut,6085.0,2108.0,2020-06-29
16990.0,for_sale,204900.0,2.0,1.0,0.39,563919.0,Bristol,Connecticut,6010.0,988.0,
22611.0,for_sale,299900.0,3.0,2.0,0.3,1510876.0,Bristol,Connecticut,6010.0,1711.0,2017-01-03
100004.0,for_sale,359000.0,3.0,2.0,0.8,1566730.0,Canton,Connecticut,6019.0,2046.0,1992-02-28
107964.0,for_sale,109000.0,1.0,1.0,,1447800.0,Farmington,Connecticut,6032.0,725.0,2006-07-20
15366.0,for_sale,469900.0,4.0,3.0,0.98,1597825.0,Simsbury,Connecticut,6070.0,2260.0,1993-06-16
18666.0,for_sale,379000.0,3.0,2.0,0.58,1335700.0,Simsbury,Connecticut,6070.0,1762.0,2019-02-04
10571.0,for_sale,545000.0,4.0,3.0,0.97,113094.0,Simsbury,Connecticut,6092.0,2735.0,2002-08-30
51868.0,for_sale,269900.0,3.0,2.0,0.35,525092.0,Bristol,Connecticut,6010.0,922.0,1998-11-13
61826.0,for_sale,424900.0,4.0,3.0,0.92,870958.0,Simsbury,Connecticut,6070.0,1916.0,2021-09-13
51868.0,for_sale,269900.0,3.0,1.0,0.35,512019.0,Bristol,Connecticut,6010.0,1144.0,2004-05-03
3357.0,for_sale,529000.0,4.0,3.0,0.71,1311745.0,Simsbury,Connecticut,6070.0,2531.0,
81218.0,for_sale,23900.0,,,0.84,1910662.0,Becket,Massachusetts,1223.0,,
44716.0,for_sale,575000.0,6.0,6.0,1.68,1260436.0,Farmington,Connecticut,6085.0,3349.0,
65919.0,for_sale,179900.0,2.0,1.0,,558606.0,Williamstown,Massachusetts,1267.0,713.0,1999-04-30
44716.0,for_sale,495000.0,6.0,3.0,0.19,1809247.0,Farmington,Connecticut,6085.0,3072.0,
48460.0,for_sale,159900.0,4.0,2.0,0.2,843807.0,Pittsfield,Massachusetts,1201.0,2380.0,
10575.0,for_sale,75000.0,2.0,1.0,,14918.0,Plainville,Connecticut,6062.0,868.0,2010-03-23
86588.0,for_sale,699900.0,5.0,3.0,0.51,7898.0,Pittsfield,Massachusetts,1201.0,5023.0,1987-10-19
51868.0,for_sale,349900.0,3.0,2.0,0.47,17096.0,Farmington,Connecticut,6032.0,1372.0,
84534.0,for_sale,289900.0,3.0,3.0,0.34,696407.0,Plainville,Connecticut,6062.0,1556.0,2000-11-03
22611.0,for_sale,239000.0,2.0,1.0,0.49,14952.0,Avon,Connecticut,6001.0,1024.0,2020-06-09
90403.0,for_sale,334900.0,3.0,2.0,1.19,870237.0,Avon,Connecticut,6001.0,1959.0,
4006.0,for_sale,219900.0,6.0,2.0,0.2,1383427.0,Pittsfield,Massachusetts,1201.0,3430.0,
37594.0,for_sale,475000.0,4.0,3.0,1.7,1235278.0,North Adams,Massachusetts,1247.0,2240.0,
107931.0,for_sale,400000.0,5.0,3.0,0.86,956262.0,Simsbury,Connecticut,6092.0,1768.0,2005-12-22
105067.0,for_sale,450000.0,4.0,3.0,1.0,1367666.0,Avon,Connecticut,6001.0,2238.0,
59671.0,for_sale,199900.0,2.0,2.0,,731667.0,Avon,Connecticut,6001.0,1190.0,2015-10-06
10554.0,for_sale,599900.0,4.0,4.0,0.46,1548889.0,Farmington,Connecticut,6085.0,3168.0,
107270.0,for_sale,699900.0,4.0,5.0,0.7,846894.0,Avon,Connecticut,6001.0,3620.0,2003-06-05
48460.0,for_sale,359900.0,3.0,2.0,0.41,1369359.0,Williamstown,Massachusetts,1267.0,1684.0,2001-10-05
50010.0,for_sale,249900.0,2.0,2.0,,1088466.0,Hancock,Massachusetts,1237.0,842.0,
22546.0,for_sale,199900.0,4.0,2.0,0.22,482248.0,Plainville,Connecticut,6062.0,1366.0,
50010.0,for_sale,274900.0,1.0,1.0,,1088462.0,Hancock,Massachusetts,1237.0,655.0,
107270.0,for_sale,140000.0,,,2.0,917816.0,New Hartford,Connecticut,6057.0,,2008-09-15
94287.0,for_sale,129900.0,5.0,3.0,0.12,522394.0,North Adams,Massachusetts,1247.0,3536.0,
10545.0,for_sale,359788.0,3.0,3.0,0.3,1511095.0,Farmington,Connecticut,6032.0,1132.0,
102418.0,for_sale,214900.0,3.0,1.0,0.7,848145.0,Simsbury,Connecticut,6070.0,978.0,2005-04-11
105067.0,for_sale,136000.0,2.0,1.0,,1447801.0,Farmington,Connecticut,6032.0,928.0,1990-05-02
10571.0,for_sale,239000.0,3.0,2.0,0.18,1447014.0,Burlington,Connecticut,6013.0,912.0,1999-12-02
18666.0,for_sale,325000.0,4.0,3.0,1.03,482187.0,Canton,Connecticut,6019.0,2246.0,1999-05-19
22611.0,for_sale,499900.0,4.0,5.0,0.93,221792.0,Avon,Connecticut,6001.0,3707.0,
51868.0,for_sale,135000.0,2.0,1.0,,469501.0,Farmington,Connecticut,6085.0,809.0,2007-05-15
51868.0,for_sale,375000.0,3.0,3.0,,1564331.0,Avon,Connecticut,6001.0,2708.0,2020-10-16
105067.0,for_sale,299000.0,3.0,2.0,0.49,329893.0,Farmington,Connecticut,6085.0,1144.0,
108004.0,for_sale,1200000.0,5.0,6.0,2.8,387796.0,Simsbury,Connecticut,6092.0,4639.0,2018-05-07
10554.0,for_sale,899900.0,4.0,5.0,2.49,1716890.0,Farmington,Connecticut,6032.0,3292.0,
102418.0,for_sale,204900.0,3.0,1.0,0.18,1053943.0,Winchester,Connecticut,6098.0,1874.0,2009-12-07
107909.0,for_sale,1200000.0,5.0,6.0,1.16,1260113.0,Avon,Connecticut,6001.0,5538.0,2020-08-28
51868.0,for_sale,995000.0,4.0,5.0,1.16,1667649.0,Simsbury,Connecticut,6089.0,4144.0,2021-10-01
84512.0,for_sale,359000.0,3.0,3.0,,1716887.0,Farmington,Connecticut,6032.0,1896.0,2020-03-20
107931.0,for_sale,1600000.0,4.0,6.0,0.92,250073.0,Farmington,Connecticut,6032.0,5400.0,2013-11-26
53016.0,for_sale,40000.0,,,2.47,1970275.0,Becket,Massachusetts,1223.0,,
16990.0,for_sale,329900.0,3.0,2.0,0.44,1052336.0,Bristol,Connecticut,6010.0,1492.0,
86588.0,for_sale,299900.0,5.0,4.0,0.16,481330.0,Pittsfield,Massachusetts,1201.0,3071.0,2004-10-01
51868.0,for_sale,895000.0,4.0,3.0,3.84,1276051.0,Avon,Connecticut,6001.0,3100.0,2013-12-20
15366.0,for_sale,279900.0,4.0,3.0,0.57,913762.0,Burlington,Connecticut,6013.0,1498.0,2001-05-01
99968.0,for_sale,49999.0,4.0,2.0,0.1,662612.0,North Adams,Massachusetts,1247.0,1822.0,2000-06-12
65919.0,for_sale,239900.0,5.0,2.0,0.3,719351.0,North Adams,Massachusetts,1247.0,2796.0,
99007.0,for_sale,259000.0,3.0,2.0,2.05,174019.0,Clarksburg,Massachusetts,1247.0,1215.0,
51868.0,for_sale,260000.0,3.0,2.0,,1448569.0,Simsbury,Connecticut,6070.0,1466.0,
